200	1
99	1
110	1
135	1
110	1
165	1
127	1
402	1
85	1
75	1
139	1
70	1
50	1
30	1
250	1
64	1
300	1
800	1
100	1
250	1
200	1
140	1
130	1
90	1
90	1
97	1
91	1
125	1
75	1
180	1
300	1
100	1
175	1
65	1
240	1
300	1
385	1
47	1
110	1
75	1
100	1
165	1
300	1
140	1
120	1
175	1
275	1
179	1
189	1
219	1
450	1
249	1
65	1
250	1
139	1
209	1
120	1
70	1
90	1
199	1
50	1
100	1
110	1
157	1
199	1
192	1
199	1
150	1
199	1
199	1
199	1
105	1
135	1
199	1
125	1
60	1
85	1
300	1
75	1
55	1
44	1
55	1
30	1
35	1
70	1
130	1
52	1
75	1
190	1
250	1
100	1
130	1
140	1
75	1
150	1
90	1
295	1
150	1
180	1
135	1
65	1
99	1
149	1
59	1
75	1
75	1
75	1
109	1
225	1
86	1
52	1
100	1
99	1
89	1
135	1
199	1
89	1
110	1
120	1
59	1
49	1
79	1
135	1
185	1
225	1
245	1
115	1
325	1
95	1
120	1
499	1
75	1
109	1
160	1
219	1
159	1
180	1
150	1
106	1
299	1
179	1
165	1
500	1
250	1
87	1
79	1
75	1
200	1
80	1
115	1
115	1
120	1
125	1
387	1
95	1
99	1
121	1
350	1
75	1
95	1
89	1
195	1
160	1
70	1
100	1
140	1
189	1
160	1
178	1
145	1
125	1
265	1
77	1
60	1
129	1
199	1
92	1
185	1
110	1
65	1
135	1
115	1
175	1
3000	1
72	1
80	1
125	1
120	1
94	1
56	1
549	1
190	1
129	1
85	1
20	1
145	1
200	1
125	1
50	1
160	1
180	1
100	1
70	1
120	1
110	1
105	1
250	1
74	1
165	1
99	1
125	1
75	1
45	1
159	1
45	1
104	1
225	1
100	1
90	1
75	1
350	1
135	1
125	1
225	1
85	1
200	1
250	1
90	1
130	1
90	1
298	1
300	1
125	1
125	1
145	1
147	1
123	1
88	1
215	1
225	1
269	1
145	1
75	1
145	1
229	1
300	1
100	1
75	1
225	1
120	1
160	1
125	1
95	1
119	1
275	1
160	1
500	1
175	1
87	1
160	1
125	1
90	1
200	1
250	1
99	1
325	1
99	1
325	1
129	1
130	1
190	1
55	1
60	1
250	1
275	1
50	1
125	1
150	1
70	1
138	1
265	1
145	1
151	1
208	1
200	1
110	1
58	1
55	1
105	1
350	1
150	1
55	1
299	1
77	1
125	1
395	1
189	1
49	1
90	1
100	1
299	1
75	1
69	1
90	1
94	1
80	1
100	1
39	1
250	1
55	1
110	1
200	1
142	1
70	1
260	1
225	1
59	1
65	1
99	1
239	1
50	1
65	1
139	1
174	1
315	1
75	1
210	1
55	1
229	1
150	1
129	1
100	1
200	1
89	1
250	1
65	1
68	1
235	1
100	1
311	1
39	1
100	1
1300	1
210	1
55	1
65	1
165	1
89	1
500	1
145	1
110	1
180	1
115	1
82	1
70	1
155	1
117	1
100	1
89	1
89	1
99	1
155	1
85	1
80	1
135	1
150	1
380	1
450	1
145	1
80	1
225	1
99	1
125	1
80	1
100	1
55	1
328	1
142	1
350	1
300	1
105	1
125	1
225	1
92	1
185	1
226	1
50	1
80	1
200	1
99	1
68	1
102	1
220	1
199	1
165	1
150	1
385	1
75	1
499	1
85	1
160	1
249	1
80	1
120	1
35	1
169	1
220	1
85	1
300	1
79	1
90	1
99	1
50	1
46	1
325	1
68	1
198	1
100	1
175	1
130	1
180	1
209	1
150	1
104	1
175	1
80	1
68	1
72	1
107	1
150	1
45	1
49	1
349	1
185	1
145	1
96	1
120	1
160	1
800	1
349	1
350	1
125	1
350	1
150	1
180	1
200	1
99	1
130	1
150	1
90	1
95	1
70	1
82	1
250	1
90	1
75	1
160	1
115	1
150	1
89	1
69	1
170	1
375	1
118	1
135	1
250	1
200	1
150	1
50	1
60	1
100	1
265	1
90	1
175	1
36	1
250	1
220	1
93	1
275	1
109	1
450	1
165	1
80	1
295	1
280	1
300	1
99	1
175	1
225	1
230	1
90	1
102	1
59	1
195	1
150	1
170	1
217	1
185	1
58	1
189	1
88	1
195	1
110	1
120	1
79	1
110	1
200	1
69	1
55	1
135	1
500	1
90	1
135	1
199	1
90	1
160	1
65	1
210	1
399	1
300	1
185	1
220	1
121	1
120	1
152	1
250	1
99	1
104	1
120	1
295	1
90	1
197	1
145	1
90	1
125	1
190	1
76	1
50	1
107	1
80	1
150	1
110	1
115	1
151	1
130	1
180	1
95	1
79	1
60	1
133	1
120	1
120	1
700	1
165	1
165	1
54	1
100	1
80	1
96	1
159	1
50	1
75	1
155	1
150	1
92	1
75	1
69	1
115	1
120	1
120	1
215	1
195	1
175	1
80	1
48	1
200	1
275	1
72	1
199	1
250	1
75	1
125	1
229	1
175	1
140	1
54	1
75	1
110	1
165	1
55	1
55	1
300	1
275	1
331	1
77	1
60	1
129	1
100	1
120	1
500	1
179	1
149	1
180	1
100	1
180	1
128	1
260	1
55	1
65	1
200	1
249	1
300	1
120	1
120	1
125	1
99	1
115	1
275	1
198	1
199	1
45	1
125	1
80	1
130	1
35	1
90	1
250	1
115	1
200	1
64	1
65	1
175	1
90	1
85	1
150	1
50	1
136	1
400	1
125	1
165	1
180	1
105	1
148	1
120	1
99	1
175	1
85	1
80	1
119	1
89	1
195	1
1000	1
225	1
165	1
60	1
165	1
80	1
52	1
160	1
110	1
60	1
299	1
200	1
700	1
120	1
65	1
263	1
120	1
150	1
60	1
350	1
71	1
433	1
79	1
140	1
61	1
100	1
250	1
145	1
45	1
73	1
150	1
234	1
150	1
65	1
195	1
135	1
90	1
595	1
109	1
200	1
90	1
100	1
85	1
87	1
95	1
349	1
99	1
160	1
149	1
60	1
285	1
72	1
150	1
200	1
79	1
197	1
75	1
127	1
110	1
69	1
100	1
99	1
139	1
113	1
250	1
295	1
2000	1
220	1
75	1
100	1
199	1
200	1
140	1
50	1
45	1
109	1
108	1
42	1
70	1
141	1
355	1
80	1
250	1
75	1
88	1
65	1
58	1
75	1
100	1
167	1
65	1
125	1
95	1
54	1
89	1
92	1
199	1
179	1
65	1
55	1
129	1
134	1
35	1
250	1
249	1
62	1
119	1
179	1
220	1
198	1
155	1
199	1
95	1
550	1
60	1
380	1
84	1
165	1
105	1
134	1
68	1
73	1
150	1
100	1
75	1
120	1
85	1
55	1
95	1
72	1
250	1
69	1
78	1
220	1
230	1
150	1
80	1
150	1
150	1
900	1
130	1
70	1
120	1
75	1
100	1
69	1
399	1
299	1
100	1
68	1
103	1
175	1
330	1
425	1
240	1
75	1
210	1
175	1
85	1
120	1
120	1
75	1
495	1
65	1
39	1
93	1
146	1
120	1
79	1
100	1
120	1
150	1
144	1
60	1
350	1
85	1
195	1
200	1
169	1
95	1
375	1
168	1
50	1
129	1
245	1
199	1
199	1
99	1
160	1
65	1
70	1
80	1
100	1
70	1
200	1
66	1
200	1
95	1
140	1
65	1
106	1
155	1
249	1
120	1
52	1
75	1
195	1
625	1
171	1
185	1
55	1
50	1
120	1
210	1
133	1
73	1
350	1
259	1
97	1
199	1
125	1
100	1
39	1
125	1
150	1
170	1
199	1
80	1
125	1
155	1
120	1
220	1
90	1
61	1
179	1
108	1
575	1
99	1
175	1
110	1
250	1
100	1
200	1
89	1
400	1
149	1
500	1
95	1
125	1
80	1
105	1
39	1
49	1
187	1
55	1
250	1
125	1
100	1
175	1
50	1
133	1
155	1
140	1
80	1
103	1
600	1
70	1
75	1
55	1
50	1
390	1
82	1
52	1
115	1
299	1
175	1
100	1
95	1
55	1
45	1
165	1
105	1
200	1
65	1
100	1
312	1
195	1
100	1
155	1
250	1
165	1
120	1
38	1
200	1
90	1
85	1
55	1
350	1
59	1
280	1
69	1
230	1
200	1
150	1
75	1
120	1
140	1
200	1
225	1
145	1
60	1
119	1
189	1
190	1
69	1
70	1
155	1
149	1
160	1
100	1
220	1
85	1
135	1
45	1
225	1
100	1
145	1
210	1
195	1
95	1
140	1
95	1
295	1
80	1
250	1
60	1
150	1
159	1
225	1
78	1
210	1
60	1
220	1
199	1
225	1
350	1
65	1
225	1
82	1
75	1
60	1
105	1
115	1
150	1
65	1
150	1
101	1
130	1
165	1
175	1
115	1
128	1
116	1
192	1
150	1
163	1
40	1
200	1
158	1
115	1
85	1
173	1
250	1
465	1
275	1
195	1
63	1
36	1
130	1
200	1
85	1
150	1
45	1
45	1
79	1
149	1
200	1
85	1
60	1
139	1
160	1
95	1
80	1
250	1
349	1
165	1
119	1
240	1
79	1
215	1
49	1
190	1
99	1
68	1
185	1
225	1
81	1
199	1
55	1
340	1
135	1
85	1
65	1
100	1
109	1
290	1
35	1
148	1
57	1
150	1
60	1
60	1
45	1
60	1
125	1
60	1
75	1
121	1
89	1
300	1
110	1
99	1
170	1
90	1
179	1
80	1
65	1
69	1
42	1
70	1
155	1
135	1
120	1
135	1
47	1
69	1
100	1
51	1
4000	1
65	1
60	1
70	1
130	1
70	1
200	1
150	1
130	1
68	1
79	1
149	1
120	1
250	1
175	1
40	1
55	1
99	1
500	1
240	1
400	1
280	1
235	1
130	1
96	1
63	1
150	1
200	1
90	1
269	1
80	1
80	1
400	1
349	1
495	1
85	1
85	1
999	1
109	1
175	1
150	1
80	1
150	1
175	1
107	1
80	1
80	1
75	1
800	1
130	1
250	1
260	1
36	1
140	1
145	1
120	1
75	1
60	1
69	1
95	1
300	1
131	1
120	1
100	1
100	1
190	1
160	1
60	1
75	1
45	1
65	1
120	1
80	1
100	1
250	1
235	1
85	1
195	1
145	1
55	1
289	1
120	1
149	1
100	1
166	1
99	1
150	1
44	1
195	1
95	1
100	1
60	1
62	1
99	1
90	1
88	1
125	1
74	1
176	1
62	1
51	1
249	1
200	1
30	1
240	1
100	1
125	1
149	1
170	1
150	1
125	1
68	1
90	1
65	1
50	1
65	1
200	1
65	1
58	1
65	1
185	1
115	1
100	1
200	1
115	1
140	1
62	1
95	1
100	1
113	1
108	1
62	1
95	1
200	1
165	1
60	1
80	1
100	1
110	1
50	1
79	1
140	1
339	1
55	1
81	1
191	1
139	1
500	1
120	1
60	1
70	1
295	1
100	1
49	1
150	1
120	1
2500	1
175	1
107	1
98	1
47	1
100	1
170	1
150	1
63	1
110	1
275	1
329	1
49	1
49	1
165	1
160	1
38	1
170	1
105	1
50	1
100	1
100	1
890	1
160	1
145	1
51	1
150	1
180	1
225	1
250	1
56	1
70	1
70	1
125	1
399	1
157	1
145	1
75	1
280	1
220	1
190	1
200	1
77	1
35	1
30	1
199	1
140	1
124	1
295	1
160	1
349	1
98	1
76	1
230	1
60	1
40	1
118	1
125	1
195	1
85	1
55	1
155	1
99	1
140	1
85	1
75	1
53	1
150	1
179	1
135	1
200	1
200	1
100	1
134	1
100	1
50	1
50	1
400	1
115	1
235	1
125	1
250	1
650	1
97	1
189	1
100	1
49	1
84	1
165	1
87	1
120	1
195	1
89	1
62	1
130	1
75	1
64	1
150	1
100	1
190	1
98	1
150	1
99	1
100	1
159	1
70	1
91	1
325	1
149	1
200	1
169	1
249	1
85	1
81	1
199	1
88	1
170	1
100	1
130	1
135	1
65	1
100	1
165	1
78	1
350	1
160	1
225	1
170	1
349	1
65	1
420	1
119	1
100	1
97	1
191	1
187	1
172	1
950	1
275	1
99	1
334	1
60	1
145	1
75	1
130	1
575	1
295	1
300	1
120	1
50	1
56	1
191	1
135	1
195	1
75	1
99	1
350	1
40	1
130	1
225	1
225	1
38	1
200	1
550	1
235	1
75	1
249	1
120	1
50	1
85	1
78	1
110	1
50	1
52	1
63	1
105	1
75	1
69	1
165	1
125	1
85	1
499	1
60	1
95	1
105	1
55	1
289	1
70	1
275	1
130	1
125	1
150	1
46	1
100	1
90	1
90	1
220	1
1000	1
130	1
499	1
45	1
70	1
59	1
160	1
195	1
96	1
75	1
195	1
200	1
139	1
190	1
95	1
350	1
80	1
120	1
42	1
116	1
60	1
1395	1
425	1
225	1
159	1
221	1
150	1
199	1
70	1
110	1
60	1
50	1
120	1
395	1
60	1
145	1
83	1
100	1
200	1
50	1
70	1
175	1
149	1
125	1
58	1
160	1
150	1
131	1
250	1
70	1
149	1
109	1
185	1
138	1
150	1
80	1
75	1
300	1
176	1
47	1
40	1
60	1
89	1
75	1
110	1
85	1
72	1
190	1
85	1
325	1
125	1
200	1
195	1
175	1
189	1
182	1
105	1
240	1
185	1
160	1
250	1
650	1
35	1
85	1
550	1
80	1
175	1
95	1
158	1
85	1
209	1
150	1
70	1
73	1
85	1
95	1
125	1
89	1
50	1
75	1
60	1
45	1
130	1
70	1
125	1
140	1
120	1
99	1
300	1
40	1
47	1
115	1
90	1
199	1
110	1
100	1
90	1
40	1
133	1
130	1
79	1
200	1
175	1
200	1
200	1
300	1
135	1
189	1
133	1
65	1
179	1
90	1
49	1
140	1
115	1
190	1
99	1
110	1
109	1
64	1
1000	1
750	1
175	1
47	1
60	1
48	1
100	1
105	1
138	1
129	1
170	1
139	1
94	1
115	1
499	1
79	1
200	1
152	1
50	1
212	1
108	1
89	1
89	1
65	1
239	1
99	1
80	1
125	1
55	1
160	1
100	1
1000	1
225	1
35	1
275	1
200	1
190	1
117	1
80	1
99	1
70	1
44	1
125	1
130	1
130	1
125	1
199	1
89	1
155	1
60	1
248	1
85	1
85	1
80	1
79	1
55	1
65	1
150	1
285	1
119	1
137	1
190	1
80	1
120	1
95	1
90	1
75	1
50	1
103	1
125	1
150	1
50	1
148	1
120	1
99	1
69	1
200	1
55	1
175	1
240	1
95	1
150	1
150	1
179	1
105	1
84	1
90	1
53	1
41	1
135	1
84	1
290	1
35	1
110	1
350	1
60	1
220	1
275	1
142	1
38	1
100	1
200	1
225	1
135	1
72	1
59	1
350	1
75	1
70	1
99	1
42	1
60	1
125	1
99	1
99	1
165	1
250	1
135	1
58	1
250	1
95	1
125	1
147	1
300	1
350	1
102	1
95	1
65	1
350	1
595	1
165	1
181	1
110	1
65	1
155	1
50	1
85	1
120	1
75	1
55	1
200	1
75	1
150	1
60	1
150	1
240	1
150	1
200	1
269	1
112	1
250	1
390	1
350	1
80	1
295	1
160	1
399	1
150	1
60	1
219	1
119	1
190	1
140	1
125	1
144	1
1500	1
100	1
115	1
1899	1
110	1
140	1
94	1
50	1
131	1
175	1
299	1
145	1
145	1
175	1
109	1
150	1
133	1
399	1
48	1
75	1
55	1
75	1
465	1
151	1
199	1
45	1
160	1
36	1
235	1
225	1
300	1
35	1
80	1
79	1
82	1
82	1
215	1
147	1
145	1
65	1
78	1
120	1
120	1
95	1
90	1
95	1
100	1
350	1
188	1
80	1
175	1
495	1
250	1
115	1
55	1
93	1
93	1
199	1
70	1
125	1
125	1
169	1
150	1
61	1
40	1
150	1
65	1
90	1
190	1
79	1
225	1
185	1
100	1
85	1
75	1
85	1
98	1
262	1
145	1
280	1
210	1
70	1
100	1
250	1
59	1
199	1
219	1
100	1
175	1
220	1
40	1
120	1
140	1
105	1
110	1
131	1
265	1
54	1
800	1
53	1
99	1
65	1
55	1
120	1
169	1
180	1
67	1
111	1
90	1
259	1
89	1
129	1
69	1
75	1
250	1
120	1
129	1
199	1
450	1
217	1
90	1
350	1
160	1
45	1
70	1
260	1
100	1
125	1
195	1
58	1
75	1
200	1
75	1
95	1
99	1
275	1
162	1
200	1
285	1
120	1
120	1
210	1
160	1
110	1
200	1
138	1
90	1
45	1
80	1
70	1
72	1
95	1
75	1
70	1
160	1
29	1
175	1
75	1
110	1
175	1
99	1
100	1
144	1
171	1
99	1
270	1
160	1
65	1
99	1
125	1
72	1
300	1
112	1
100	1
60	1
232	1
138	1
140	1
5000	1
168	1
100	1
150	1
95	1
175	1
220	1
178	1
85	1
35	1
129	1
55	1
69	1
68	1
69	1
300	1
175	1
59	1
59	1
169	1
120	1
155	1
165	1
60	1
190	1
150	1
150	1
120	1
349	1
59	1
99	1
59	1
110	1
73	1
179	1
102	1
62	1
140	1
300	1
299	1
104	1
98	1
49	1
96	1
80	1
89	1
125	1
345	1
150	1
100	1
120	1
149	1
145	1
390	1
60	1
190	1
80	1
55	1
275	1
250	1
100	1
600	1
66	1
65	1
220	1
159	1
70	1
49	1
47	1
299	1
79	1
115	1
229	1
115	1
1100	1
165	1
67	1
68	1
85	1
170	1
95	1
45	1
178	1
140	1
149	1
89	1
108	1
138	1
115	1
69	1
269	1
160	1
150	1
121	1
95	1
99	1
40	1
89	1
50	1
55	1
224	1
120	1
59	1
135	1
175	1
250	1
156	1
75	1
79	1
104	1
280	1
80	1
136	1
550	1
190	1
199	1
75	1
100	1
125	1
75	1
99	1
35	1
51	1
188	1
90	1
279	1
350	1
125	1
85	1
48	1
56	1
84	1
155	1
250	1
300	1
140	1
120	1
99	1
240	1
72	1
45	1
250	1
100	1
175	1
200	1
59	1
420	1
120	1
295	1
200	1
48	1
99	1
129	1
160	1
142	1
120	1
400	1
130	1
85	1
600	1
69	1
150	1
10	1
87	1
249	1
65	1
175	1
79	1
194	1
150	1
241	1
80	1
120	1
155	1
150	1
140	1
90	1
150	1
135	1
140	1
130	1
150	1
115	1
130	1
380	1
115	1
125	1
65	1
110	1
31	1
135	1
200	1
212	1
40	1
80	1
95	1
185	1
100	1
1200	1
149	1
139	1
226	1
74	1
195	1
104	1
275	1
310	1
145	1
75	1
99	1
250	1
104	1
250	1
150	1
195	1
350	1
75	1
80	1
96	1
200	1
90	1
79	1
220	1
224	1
35	1
70	1
85	1
110	1
65	1
200	1
249	1
62	1
50	1
62	1
50	1
55	1
71	1
75	1
115	1
82	1
75	1
60	1
200	1
90	1
215	1
100	1
38	1
159	1
64	1
125	1
120	1
76	1
175	1
110	1
75	1
80	1
110	1
89	1
110	1
96	1
75	1
185	1
49	1
440	1
220	1
99	1
85	1
98	1
84	1
65	1
160	1
115	1
59	1
119	1
120	1
439	1
99	1
199	1
99	1
195	1
180	1
100	1
115	1
115	1
180	1
45	1
300	1
90	1
95	1
140	1
123	1
200	1
100	1
250	1
85	1
100	1
109	1
159	1
260	1
555	1
87	1
43	1
199	1
90	1
195	1
185	1
400	1
200	1
100	1
225	1
450	1
80	1
89	1
179	1
90	1
275	1
35	1
86	1
95	1
116	1
80	1
110	1
29	1
200	1
390	1
55	1
75	1
75	1
120	1
143	1
250	1
99	1
150	1
55	1
175	1
69	1
184	1
145	1
100	1
44	1
70	1
185	1
225	1
199	1
60	1
175	1
199	1
65	1
190	1
107	1
150	1
700	1
75	1
45	1
179	1
110	1
245	1
799	1
100	1
61	1
475	1
275	1
250	1
120	1
135	1
199	1
75	1
75	1
75	1
140	1
90	1
80	1
115	1
60	1
175	1
125	1
185	1
56	1
64	1
300	1
455	1
37	1
193	1
53	1
161	1
99	1
420	1
92	1
195	1
81	1
65	1
70	1
400	1
170	1
175	1
41	1
149	1
87	1
300	1
92	1
85	1
150	1
300	1
139	1
90	1
118	1
295	1
125	1
122	1
280	1
215	1
89	1
130	1
201	1
119	1
103	1
72	1
169	1
240	1
180	1
150	1
120	1
345	1
95	1
550	1
150	1
95	1
90	1
175	1
225	1
240	1
150	1
44	1
1700	1
299	1
120	1
525	1
600	1
88	1
139	1
200	1
100	1
209	1
240	1
90	1
73	1
90	1
200	1
94	1
145	1
199	1
150	1
85	1
195	1
173	1
159	1
85	1
120	1
225	1
175	1
130	1
249	1
38	1
53	1
125	1
245	1
150	1
32	1
160	1
175	1
40	1
58	1
149	1
200	1
100	1
50	1
97	1
84	1
275	1
99	1
70	1
149	1
399	1
145	1
200	1
59	1
70	1
249	1
70	1
45	1
75	1
70	1
159	1
499	1
55	1
228	1
67	1
119	1
189	1
350	1
450	1
45	1
175	1
83	1
120	1
35	1
140	1
45	1
90	1
79	1
100	1
225	1
66	1
140	1
98	1
140	1
195	1
60	1
150	1
40	1
130	1
75	1
248	1
450	1
120	1
250	1
80	1
140	1
120	1
45	1
100	1
175	1
130	1
175	1
40	1
650	1
85	1
175	1
105	1
80	1
150	1
195	1
750	1
249	1
140	1
180	1
90	1
120	1
85	1
174	1
150	1
295	1
180	1
172	1
130	1
52	1
220	1
50	1
37	1
85	1
249	1
150	1
119	1
49	1
90	1
200	1
97	1
399	1
151	1
200	1
200	1
82	1
130	1
69	1
150	1
150	1
150	1
100	1
195	1
251	1
200	1
100	1
140	1
146	1
250	1
499	1
80	1
80	1
220	1
102	1
120	1
170	1
235	1
149	1
180	1
89	1
199	1
72	1
80	1
99	1
125	1
150	1
100	1
106	1
250	1
150	1
100	1
189	1
1999	1
120	1
100	1
149	1
480	1
100	1
300	1
33	1
175	1
142	1
135	1
135	1
350	1
80	1
80	1
87	1
450	1
275	1
150	1
50	1
79	1
60	1
45	1
120	1
145	1
175	1
137	1
1500	1
86	1
90	1
345	1
150	1
250	1
105	1
130	1
90	1
150	1
150	1
225	1
1000	1
80	1
150	1
120	1
53	1
115	1
175	1
150	1
162	1
95	1
55	1
117	1
175	1
75	1
189	1
150	1
45	1
190	1
130	1
79	1
850	1
150	1
100	1
115	1
300	1
159	1
500	1
39	1
250	1
200	1
250	1
120	1
105	1
100	1
175	1
500	1
120	1
85	1
320	1
149	1
400	1
72	1
300	1
115	1
325	1
32	1
100	1
150	1
95	1
290	1
30	1
75	1
140	1
500	1
100	1
80	1
125	1
250	1
50	1
395	1
100	1
250	1
79	1
100	1
52	1
98	1
120	1
40	1
345	1
50	1
45	1
250	1
350	1
57	1
120	1
1000	1
125	1
145	1
150	1
89	1
164	1
210	1
115	1
110	1
199	1
272	1
75	1
69	1
179	1
106	1
800	1
100	1
60	1
120	1
80	1
75	1
35	1
88	1
50	1
45	1
75	1
79	1
55	1
45	1
85	1
80	1
599	1
110	1
199	1
94	1
400	1
60	1
175	1
200	1
100	1
50	1
175	1
199	1
54	1
130	1
151	1
80	1
110	1
60	1
110	1
73	1
177	1
90	1
190	1
105	1
150	1
65	1
35	1
700	1
185	1
150	1
100	1
575	1
128	1
299	1
169	1
109	1
99	1
130	1
239	1
100	1
124	1
69	1
180	1
